epoch,train_si_snr_loss,train_spectral_loss,train_amplitude_loss_db,train_waveform_loss,train_total_loss,train_rms_ratio,train_reconstruction_snr_db,train_clipping_pct,train_mask_magnitude_mean,val_si_snr_loss,val_spectral_loss,val_amplitude_loss_db,val_waveform_loss,val_total_loss,val_rms_ratio,val_reconstruction_snr_db,val_clipping_pct,val_mask_magnitude_mean,learning_rate,epoch_time_sec,cumulative_time_sec,best_val_loss,best_epoch,patience_counter,val_si_snr_before_db_full,val_si_snr_after_db_full,val_si_snr_improvement_db_full,val_reconstruction_snr_db_full,val_stoi_before,val_stoi_after,val_stoi_improvement,val_pesq_before,val_pesq_after,val_pesq_improvement,val_stoi_n_valid,val_stoi_n_skipped,val_pesq_n_valid,val_pesq_n_skipped
39,-11.443319759368897,0.16650455000810324,1.2348690962791442,0.020229001251282172,-9.894904420971871,0.9255871205404401,11.357364819794894,4.6875e-05,0.36946341216564177,-13.372739615440368,0.14016424834728242,0.7165849494934082,0.017231971388682724,-12.156001296043396,0.9637508937716484,13.530109861195088,9.375e-05,0.3475925248861313,0.0002,118.37,4060.89,-12.156001296043396,39,0,,,,,,,,,,,,,,
40,-11.084379354715347,0.17085538526065647,1.2384237658977508,0.020932508336845786,-9.49537146449089,0.9267817290686071,10.918860756326467,4.2968750000000004e-05,0.3767187015712261,-13.309047634601592,0.14228771790862083,0.6767226600646973,0.017409275062382223,-12.093278923034667,0.9856604135036469,13.342095391005278,0.00015625,0.3304560387134552,0.0002,116.47,4177.36,-12.156001296043396,39,1,8.727316887676716,13.30904737919569,4.581730491518973,13.342095463369812,0.8312980455357512,0.8577291230169851,0.026431077481233967,1.8219527065753938,2.1145441198348998,0.292591413259506,100.0,0.0,100.0,0.0
41,-11.320160529613496,0.1653412363678217,1.2413815879821777,0.019903328396030703,-9.787238382101059,0.9366182420216501,11.164481209106743,1.953125e-05,0.3778612570464611,-13.367946600914001,0.14195606529712676,0.6725251960754395,0.017305739615112545,-12.158945894241333,0.9869446596503257,13.396413239836694,0.0001875,0.32789654076099395,0.0002,90.49,4267.85,-12.158945894241333,41,0,,,,,,,,,,,,,,
42,-11.430253616571427,0.1543516218662262,1.2364146184921265,0.018631281757261604,-9.973413444757462,0.9404752645641565,11.266087723653763,5.4687499999999994e-05,0.38143960148096084,-13.218481726646424,0.1411505998671055,0.6808203506469727,0.017483495073392988,-11.998910212516785,0.9814547538757324,13.249986377805472,0.0001875,0.34131514191627504,0.0002,97.88,4365.73,-12.158945894241333,41,1,,,,,,,,,,,,,,
43,-11.57797447681427,0.16126975268125535,1.250343165397644,0.019487992541398852,-10.06720209479332,0.9800663789361715,11.27244414150715,2.3437500000000004e-05,0.38068307340145113,-13.343689107894898,0.14087322786450385,0.6820049953460693,0.017026772396638988,-12.146875739097595,0.9634916028380394,13.518285962939263,0.000125,0.35443876206874847,0.0002,99.82,4465.55,-12.158945894241333,41,2,,,,,,,,,,,,,,
44,-11.797989771366119,0.15810254761949183,1.0907589077949524,0.0187987032008823,-10.372724372148515,0.9392424128204584,11.764415109809487,5.468750000000001e-05,0.378197690397501,-13.391389956474304,0.14187065690755843,0.7217348575592041,0.01713280093856156,-12.176358380317687,0.9556882473826408,13.544059559702873,0.000125,0.31313885748386383,0.0002,97.27,4562.82,-12.176358380317687,44,0,,,,,,,,,,,,,,
45,-11.697077580690383,0.15804804632440209,1.1920426344871522,0.019331718044122682,-10.214830781817437,0.930586490854621,11.476911757793278,7.031250000000001e-05,0.3777542778849602,-13.446023378372193,0.1396342036128044,0.6670134258270264,0.017029577968642115,-12.254806141853333,0.9805841726064682,13.45724761247635,0.0001875,0.36177288711071015,0.0002,98.85,4661.67,-12.254806141853333,45,0,8.727316887676716,13.446023347973824,4.718706460297108,13.4572477240292,0.8312980455357512,0.8553388603087916,0.02404081477304043,1.8219527065753938,2.1160515105724333,0.2940988039970396,100.0,0.0,100.0,0.0
46,-11.513762620687485,0.1541600476205349,1.2639277577400208,0.018269267446594312,-10.066960836350917,0.9688504527322948,11.366242585778236,6.25e-05,0.3829817274212837,-13.52717209815979,0.13984336718916893,0.6693584251403809,0.016854941137135027,-12.343774137496949,0.9649104717373848,13.650780743956567,0.000125,0.35950383365154265,0.0002,94.2,4755.87,-12.343774137496949,46,0,,,,,,,,,,,,,,
47,-11.660862344503403,0.1553577090613544,1.1900280964374543,0.018459144341759385,-10.225538973212242,0.9460346351563931,11.552495778053999,4.2968750000000004e-05,0.3858505557477474,-13.391739244461059,0.13871439725160598,0.670206413269043,0.016948207831010222,-12.20455243587494,0.963809321820736,13.512316506505012,0.00015625,0.3654443544149399,0.0002,94.18,4850.05,-12.343774137496949,46,1,,,,,,,,,,,,,,
48,-11.690733716487884,0.1590983237326145,1.2243311297893524,0.01920223313383758,-10.204224421977997,0.9363842814974487,11.42563140001148,4.6875e-05,0.3917085056006908,-13.602235565185547,0.13941717982292176,0.6493064689636231,0.016960217114537955,-12.420015473365783,0.9850367459654809,13.59173108637333,0.00031249999999999995,0.36036985635757446,0.0002,95.37,4945.42,-12.420015473365783,48,0,,,,,,,,,,,,,,
49,-12.12626498222351,0.1532243610918522,1.2254294919967652,0.018586401257198303,-10.676091699004173,0.9278974126465619,11.67944546815008,4.6875e-05,0.39220125675201417,-13.503105053901672,0.14062024012207985,0.6472248077392578,0.01710225436836481,-12.31320456981659,0.9837471175193787,13.524398045837879,0.0001875,0.3496442061662674,0.0002,93.94,5039.36,-12.420015473365783,48,1,,,,,,,,,,,,,,
50,-11.336962040662765,0.16398366873152553,1.3087569510936736,0.019589686065446584,-9.800866983830929,0.9277284527011216,11.00262671686709,2.7343749999999997e-05,0.3980960127711296,-13.590968050956725,0.13975757166743277,0.6543372631072998,0.017060524392873047,-12.401882977485657,0.9866149237751961,13.483199543356896,0.00028125,0.3249239522218704,0.0002,94.86,5134.21,-12.420015473365783,48,2,8.727316887676716,13.590968078374862,4.863651190698146,13.483199686753998,0.8312980455357512,0.8585456760360706,0.02724763050031942,1.8219527065753938,2.134188334941864,0.31223562836647023,100.0,0.0,100.0,0.0
51,-11.92279128909111,0.1636225755047053,1.2822732055187225,0.019820790772791953,-10.38344715833664,0.9272096420451998,11.48134525500238,3.90625e-05,0.4057248032093048,-13.617752838134766,0.13801165997982026,0.6970597457885742,0.01706120491027832,-12.417562918663025,0.993428530395031,13.405951341986656,0.00028125,0.3227798330783844,0.0002,93.5,5227.71,-12.420015473365783,48,3,,,,,,,,,,,,,,
52,-11.717819024324417,0.15831216303631662,1.2029401350021363,0.018778514609439297,-10.25969905078411,0.9349199128523469,11.334518026364968,5.859375000000001e-05,0.40585991069674493,-13.77007827758789,0.14059423744678498,0.6271206378936768,0.016877897679805756,-12.597452790737153,0.9793792968988418,13.751154700666666,0.00021874999999999998,0.3573068583011627,0.0002,94.77,5322.48,-12.597452790737153,52,0,,,,,,,,,,,,,,
53,-12.365416294336319,0.15027952294796706,1.1362608134746552,0.01799089655629359,-10.9747136926651,0.9392881496623159,12.02976811921224,3.125e-05,0.40345995604991913,-13.651628785133362,0.1389031909406185,0.5997099304199218,0.01676742938347161,-12.494441328048707,0.9748760747909546,13.754587029218674,0.00015625,0.33795707046985624,0.0002,96.35,5418.83,-12.597452790737153,52,1,,,,,,,,,,,,,,
54,-11.833442306518554,0.1506236864440143,1.2014369595050811,0.01776860954007134,-10.433957101404667,0.973964524101466,11.70182296384126,1.171875e-05,0.4058953365683556,-13.581001977920533,0.1390347446501255,0.6222522926330566,0.016886334447190166,-12.410974898338317,0.9804261311888695,13.605975513607264,0.00021874999999999998,0.36043228805065153,0.0002,95.02,5513.85,-12.597452790737153,52,2,,,,,,,,,,,,,,
55,-11.81377825692296,0.16001607671380044,1.16993950009346,0.01913559134816751,-10.346000772714614,0.929760501878336,11.576581072732806,1.5625e-05,0.4097548994421959,-13.660745916366578,0.1385931435227394,0.6490653991699219,0.01676947937346995,-12.488959369659424,0.9825517597794533,13.644911732077599,0.00021874999999999998,0.37978270649909973,0.0002,95.46,5609.31,-12.597452790737153,52,3,8.727316887676716,13.660745862722397,4.933428975045681,13.644911837096604,0.8312980455357512,0.85453171052398,0.023233664988228875,1.8219527065753938,2.1707255280017854,0.34877282142639165,100.0,0.0,100.0,0.0
56,-12.015952206850052,0.1503764208033681,1.1689207172393798,0.01782832884346135,-10.623483168333768,0.9526959682442248,11.819683357998729,1.1718750000000002e-05,0.41167574986815453,-13.855483798980712,0.13595959052443504,0.6706007862091065,0.01649898019619286,-12.693394923210144,0.9777244022488594,13.824430384635924,0.0001875,0.39107055485248565,0.0002,90.9,5700.21,-12.693394923210144,56,0,,,,,,,,,,,,,,
57,-12.136285305023193,0.15289371447637679,1.2092730069160462,0.01828648161375895,-10.70628562092781,0.9221391619555652,11.872161472234875,0.0001328125,0.41211742579936983,-13.738852777481078,0.1382271644473076,0.6362907981872559,0.01681575022637844,-12.568950834274291,0.986435364484787,13.736496848836541,0.0001875,0.35467821538448335,0.0002,94.03,5794.25,-12.693394923210144,56,1,,,,,,,,,,,,,,
58,-12.38542991399765,0.15117931431159376,1.1980175125598906,0.017860999251715838,-10.981795332431794,0.9343431021645665,12.006958557590842,8.203125e-05,0.40997457787394526,-13.710874996185304,0.13473569795489312,0.6950371932983398,0.016335418559610845,-12.550857124328614,0.9621443262696266,13.776609156131745,0.00015625,0.40555941104888915,0.0002,94.5,5888.75,-12.693394923210144,56,2,,,,,,,,,,,,,,
59,-12.02579008102417,0.15677301017567516,1.18251549243927,0.01856244511436671,-10.586140186786652,0.9259368762001395,11.79732055670349,8.203124999999999e-05,0.4080820709466934,-13.720612916946411,0.1375056567788124,0.6651404571533203,0.016497454969212413,-12.558692317008973,0.9640354046225548,13.839569742679595,0.00015625,0.35173160433769224,0.0002,95.5,5984.24,-12.693394923210144,56,3,,,,,,,,,,,,,,
60,-12.53529747068882,0.14741577656939625,1.1008096766471862,0.01752813140337821,-11.181232198476792,0.9667459206655622,12.242449526404961,2.7343750000000004e-05,0.40961884111166,-13.85762152671814,0.13470502957701683,0.6737772750854493,0.016448804894462227,-12.698343281745911,0.9741666325926781,13.886378836035728,0.00025,0.33933623373508454,0.0002,93.95,6078.19,-12.698343281745911,60,0,8.727316887676716,13.85762143611908,5.130304548442364,13.886378922087022,0.8312980455357512,0.8592964487599788,0.02799840322422764,1.8219527065753938,2.1838202905654907,0.3618675839900969,100.0,0.0,100.0,0.0
